Country Name,"Country Code","Series Name","Series Code","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]"
Australia,"AUS","Trade (% of GDP)","NE.TRD.GNFS.ZS","40.8631257691954","44.1337313971929","41.3813128146921","40.1348011794482","36.9505159618289","39.0978822564811","41.4878923489153","41.9297451276561","42.7522207880308","45.5936120867789","40.3905070860606","41.7219860149689","43.0198495527558","41.100511881056","42.2993095385282","41.4947506939901","40.813402217321","42.0354135251854","43.5732253645218","46.0016827052171","44.499564103879"
Austria,"AUT","Trade (% of GDP)","NE.TRD.GNFS.ZS","85.8426077336549","87.9962567186047","87.5844937054619","86.8822263228608","91.4742201880009","94.6747547827805","98.7857253161241","101.36495843546","102.7437043613","87.6004931021953","99.6448825546716","105.775098372378","105.840791389706","104.985374015367","104.49673998926","103.11758174626","101.573494597172","105.556066755438","108.377969971828","108.207284904426","99.9482141095975"
Azerbaijan,"AZE","Trade (% of GDP)","NE.TRD.GNFS.ZS","78.5485682796041","78.8151854917601","92.8181443298969","107.551948506262","121.507115894117","115.841884607706","105.262399846369","96.6418081486575","89.2428968637573","74.7440416836369","74.9859884610856","80.5080450059522","78.263069540422","74.6758447629851","69.4832251953347","72.6015079073189","90.0773187345677","90.4023156823216","91.6725765369825","85.8181454084561","72.0178676487811"
"Bahamas, The","BHS","Trade (% of GDP)","NE.TRD.GNFS.ZS","79.6449438925669","72.5008806383396","70.2779817050926","71.063540505226","76.0019833710461","81.3962709176308","87.5507143032777","88.0128155625079","87.4292228766863","76.5210439633098","78.6756024311196","88.3336891598687","84.2515204656543","84.5484138879077","80.5370272284116","69.6779752652565","67.212921580015","68.334284038596","72.1542685971043","68.7866234842208","53.4207580670063"
Bahrain,"BHR","Trade (% of GDP)","NE.TRD.GNFS.ZS","135.809135327865","127.026266277537","131.133634216392","128.091582155216","140.737310039923","148.313525108923","147.104181068989","137.785050572304","145.882511145821","117.963725409489","115.561486449616","167.529641035854","178.824020821684","184.58950884485","168.57585814186","147.916060172904","132.822997902774","136.429239810394","144.075372574535","135.417543398211","135.460985012931"
Bangladesh,"BGD","Trade (% of GDP)","NE.TRD.GNFS.ZS","29.3217143619038","32.0980170730117","28.9673807211649","27.657884900158","26.8582341492431","34.396934864465","38.1119244325921","39.9423826531735","42.6209140325589","40.092796223023","37.8028426708321","47.4208498356898","48.1109227490467","46.2964027228174","44.5140801968096","42.0859963070382","31.3341501346142","29.9997306724343","32.5146317240884","31.5780544912404","26.271447376215"
Barbados,"BRB","Trade (% of GDP)","NE.TRD.GNFS.ZS","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Belarus,"BLR","Trade (% of GDP)","NE.TRD.GNFS.ZS","141.609165955024","137.044930473063","131.002058282291","134.141852273225","142.136510387704","118.88435169233","124.295103889386","128.153877979073","129.599478545475","108.63564482836","115.917972989303","157.974255073313","153.085269313372","119.815965235724","110.651424367582","115.914826201946","125.209322899662","133.367754723012","139.393736250171","130.850406102184","118.934176146534"
Belgium,"BEL","Trade (% of GDP)","NE.TRD.GNFS.ZS","142.230135067034","139.576839834619","136.085149488081","132.715552833888","136.918405348432","144.529050669983","149.567509299511","152.468446875303","161.088447790447","135.13840572229","150.162563621427","160.765516888126","160.383301425059","157.573622782434","158.571610953523","155.068682045926","159.057696611945","166.904078237791","168.277692877218","165.46547893199","156.950121282783"
Belize,"BLZ","Trade (% of GDP)","NE.TRD.GNFS.ZS","96.6018447146265","93.1624050489864","93.0794584713606","94.3631228859413","86.3853536846826","92.9971266332515","98.8810743235728","95.9555511519831","105.461874277231","89.5808843860925","94.8581591507411","106.914960208874","111.166652365429","108.672614067831","107.112517468788","104.070958799941","96.4998358304218","97.7072571800462","100.989214362975","102.441856907677","81.6431433128545"
Benin,"BEN","Trade (% of GDP)","NE.TRD.GNFS.ZS","47.3481515012844","48.2571706392197","43.7684225364311","41.6162305574334","39.9029743365096","39.0959311879142","39.7746987128551","49.1137841529705","47.7753592695169","44.7026290629806","51.4308599492924","47.2170288118403","50.7367367791134","59.2001918331875","65.2682749404551","56.7563131849476","58.9869283378276","61.4765969588474","61.7951944903448","63.68133231423","44.8332333768726"
Bermuda,"BMU","Trade (% of GDP)","NE.TRD.GNFS.ZS","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","74.595080341836","76.2704368073774","73.7823030616219","76.2701066974999","76.5167474588353","73.2954985174785","72.7499093828891","72.3924284503794","77.5552703807388","77.5601016506443","69.1937002313222"
Bhutan,"BTN","Trade (% of GDP)","NE.TRD.GNFS.ZS","74.0264971104432","71.0945747295588","70.2833172005966","72.8499006593611","89.0605518004294","97.7434135429344","108.157794891125","106.929022415","101.954235669521","101.559411565244","105.010666693593","102.795600221106","94.0450271469571","95.0525382780424","87.9342562013295","89.6391604595496","76.3847528498375","76.7884016850221","79.7397203296083","76.1235167041505","71.8303510394637"
